"network","station","name","state","county","lat","lon","area.km2","date.start","date.end","station.keep","n.yrs","n.days.missing","n.days.total","n.days.noflow","prc.days.noflow","BFI.mean","BFI.max","BFI.max.mo","BFI.min","BFI.min.mo","BF.ann.mm_y","Q90.mm_d","Q7day.mm_d","Qmo.min.mm_d","Qmo.min.mo","Qann.mm_y","dQ_dt.slope"
"CANOPEX","08GD006","'HOMATHKO RIVER AT TRAGEDY CANYON'","BC","Canada",51.26610947,-124.88694,4038.64,"1962-01-01","1995-03-31",FALSE,10,0,3377,0,0,0.678005716948823,0.968686409979856,1,0.303450739083368,6,484.077349336031,0.50832,0.430708571428571,0.622556774193548,1,1022.09883281324,1.68992180092383
"CANOPEX","05SA002","'BROKENHEAD RIVER NEAR BEAUSEJOUR'","MB","Canada",50.0901413,-96.42832947,1485.08,"1958-01-01","1996-12-31",TRUE,36,0,13149,239,1.82,0.670025684717025,0.947401139332548,1,0.225045860029848,4,19.2581822401865,0.0016,0.00169920634920635,0.00453923303834808,2,75.6712901917404,1.14396102417877
"CANOPEX","08NK002","'ELK RIVER AT FERNIE'","BC","Canada",49.50999832,-115.0713882,3064.78,"1970-01-01","2010-12-31",TRUE,41,0,14975,0,0,0.724053492615735,0.96994429477859,2,0.254293128633769,5,227.263264406095,0.3101,0.249559581881533,0.352953022452504,2,480.734616335987,1.51571618985643
"CANOPEX","08NK012","'ELK RIVER AT STANLEY PARK'","BC","Canada",49.3116684,-115.0511093,3454.92,"1950-01-01","1969-12-31",TRUE,20,0,7305,0,0,0.709135456458137,0.965683850788851,1,0.220558996907932,5,254.440699072135,0.3276,0.251621428571429,0.384035161290323,1,592.76342039823,1.54836128460551
"CANOPEX","07LE004","'OTHERSIDE RIVER AT OUTLET OF MERCREDI LAKE'","SK","Canada",58.93,-107.49,2761,"1977-01-01","1995-05-31",FALSE,19,0,6725,0,0,0.860819338721203,0.988902715222589,2,0.515874513166156,5,152.119126206003,0.30866,0.316535338345865,0.363178171641791,2,187.829374186087,1.36657513657334
"CANOPEX","10CD004","'BOUGIE CREEK AT KILOMETRE 368 ALASKA HIGHWAY'","BC","Canada",58.03,-122.72,336,"1981-07-06","2010-12-31",TRUE,29,5,10411,2101,20.19,0.484161431925857,0.868222711627268,11,0.169480548965804,5,47.8213635633695,0,0.000408866995073892,0.0008897597977244,2,243.845004562178,1.14999843526345
"CANOPEX","07MA004","'WILLIAM RIVER ABOVE CARSWELL RIVER'","SK","Canada",58.81,-109,3985,"1977-01-01","1995-05-31",FALSE,18,0,6360,0,0,0.833111492896622,0.982086152971084,1,0.444673319177897,5,114.06010417873,0.21158,0.203647619047619,0.244099606299213,2,150.3211111986,1.80623503734288
"CANOPEX","07JC001","'LAFOND CREEK NEAR RED EARTH CREEK'","AB","Canada",57.07,-115.1,588,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08CG006","'FORREST KERR CREEK ABOVE 460 M CONTOUR'","BC","Canada",56.92,-130.72,318,"1973-01-01","1993-12-31",TRUE,20,0,7305,0,0,0.619415609659167,0.996516570404139,1,0.16106257426959,6,953.015396573696,0.2771,0.235291428571429,0.302106451612903,3,2815.73942610619,1.37336674090696
"CANOPEX","07FD011","'HINES CREEK ABOVE GERRY LAKE'","AB","Canada",56.33,-118.27,380,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08DC006","'BEAR RIVER ABOVE BITTER CREEK'","BC","Canada",56.04,-129.93,311,"1967-04-14","1999-03-31",TRUE,33,13,11688,0,0,0.638865238142011,0.985561608446221,1,0.28563784954141,6,1123.0609704582,0.6945,0.581094805194805,0.952630199115044,2,2571.11294457865,1.48003477067715
"CANOPEX","08JD006","'DRIFTWOOD RIVER ABOVE KASTBERG CREEK'","BC","Canada",55.98,-126.68,357,"1979-10-11","2010-12-31",TRUE,29,10,10319,0,0,0.713299627616323,0.999021032939109,2,0.117231948265737,5,247.728887344147,0.1985,0.183186206896552,0.221804838709677,3,735.515737167335,1.48182264380518
"CANOPEX","05TG006","'SAPOCHI RIVER NEAR NELSON HOUSE'","MB","Canada",55.91,-98.49,406,"1993-05-01","2010-12-31",FALSE,17,0,6089,0,0,0.732776429909131,0.999552387611607,2,0.250972660231693,5,60.9662264310349,0.0468,0.0501806722689076,0.0591006048387097,3,165.411645376757,1.69953718531915
"CANOPEX","07BF009","'SALT CREEK NEAR GROUARD'","AB","Canada",55.61,-116.1,447,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","07CA012","'LOGAN RIVER NEAR THE MOUTH'","AB","Canada",55.17,-111.72,368,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","07FB009","'FLATBED CREEK AT KILOMETRE 110 HERITAGE HIGHWAY'","BC","Canada",55.09,-120.94,472,"1983-01-01","2010-12-31",TRUE,27,0,9862,0,0,0.724089045866697,0.996422366633361,2,0.187252771972736,5,88.5409110191729,0.0699,0.0572449735449735,0.0866104849279161,2,273.385363948352,1.54674757202144
"CANOPEX","07GC002","'PINTO CREEK NEAR GRANDE PRAIRIE'","AB","Canada",54.84,-119.39,496,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08JE004","'TSILCOH RIVER NEAR THE MOUTH'","BC","Canada",54.61,-124.24,352,"1976-01-01","2010-12-31",TRUE,34,0,12418,0,0,0.737807954125992,0.969152054908258,1,0.2563694934838,4,67.381366816334,0.0847,0.0707134453781513,0.117844781783681,8,219.768132377451,1.64237602421756
"CANOPEX","08KC003","'MUSKEG RIVER NORTH OF JOANNE LAKE'","BC","Canada",54.61,-123.24,303,"1975-06-12","1998-12-31",TRUE,22,11,7883,0,0,0.742525070916619,0.965673427232137,9,0.25427689541243,5,78.9223711684038,0.1106,0.0984311688311688,0.143998093841642,8,214.368342783919,1.5634050709247
"CANOPEX","08EG011","'ZYMAGOTITZ RIVER NEAR TERRACE'","BC","Canada",54.52,-128.73,378,"1961-01-01","1995-05-23",TRUE,33,8,11838,0,0,0.693301434546262,0.94058111850416,1,0.326543511964468,5,999.601882468499,0.90037,0.690384415584416,1.42174113856069,2,1982.51461140985,1.62411558349773
"CANOPEX","07EE009","'CHUCHINKA CREEK NEAR THE MOUTH'","BC","Canada",54.53,-122.6,318,"1975-06-06","2010-12-31",TRUE,36,5,12998,0,0,0.710447447638047,0.964018652579873,1,0.252250712746465,5,167.007537881239,0.16686,0.14264126984127,0.327787765419616,2,497.80817085183,1.42612880582174
"CANOPEX","08EE020","'TELKWA RIVER BELOW TSAI CREEK'","BC","Canada",54.6,-127.5,357,"1976-01-01","2010-12-31",TRUE,35,0,12784,0,0,0.695832980590794,0.994601796538469,2,0.209128460056262,5,572.294682222841,0.4477,0.393376734693878,0.507520552995392,3,1258.39628263758,1.59168083147447
"CANOPEX","06AC001","'JACKFISH CREEK NEAR LA COREY'","AB","Canada",54.44,-110.69,490,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08EG012","'EXCHAMSIKS RIVER NEAR TERRACE'","BC","Canada",54.36,-129.31,370,"1962-05-01","2010-12-31",TRUE,47,0,17046,0,0,0.688629611607407,0.912696367854367,2,0.359509317915763,5,1844.59124763127,1.3544,0.962077507598784,2.52457236335643,2,3691.48708223318,1.47556837790187
"CANOPEX","07AH002","'CHRISTMAS CREEK NEAR BLUE RIDGE'","AB","Canada",54.23,-115.33,439,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05EC002","'WASKATENAU CREEK NEAR WASKATENAU'","AB","Canada",54.12,-112.78,352,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","07BC007","'WABASH CREEK NEAR PIBROCH'","AB","Canada",54.22,-113.93,386,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08FF002","'HIRSCH CREEK NEAR THE MOUTH'","BC","Canada",54.06,-128.6,358,"1967-01-01","2010-12-31",TRUE,44,0,16071,0,0,0.706973616698826,0.875381309184274,2,0.387073098151023,5,940.209522500073,1.0378,0.676055194805195,2.00169296187683,3,1923.986820535,1.43907624709726
"CANOPEX","07BB005","'LITTLE PADDLE RIVER NEAR MAYERTHORPE'","AB","Canada",53.95,-115.02,430,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05ED002","'ATIMOSWE CREEK NEAR ELK POINT'","AB","Canada",53.89,-110.92,368,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","07GB002","'KAKWA RIVER NEAR GRANDE PRAIRIE'","AB","Canada",54.37,-118.59,3261,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","06AD011","'ALCOTT CREEK ABOVE MEADOW LAKE'","SK","Canada",53.95,-107.97,427,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05EF006","'ENGLISHMAN RIVER NEAR SPRUCE LAKE'","SK","Canada",53.58,-109.16,427,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08OA002","'YAKOUN RIVER NEAR PORT CLEMENTS'","BC","Canada",53.61,-132.21,491,"1963-01-01","2010-12-31",TRUE,44,0,16071,0,0,0.69602995887044,0.932599085353373,7,0.379784358644641,10,859.993250088152,0.6722,0.424744805194805,1.11594545454545,8,1985.51812228479,1.20479478975596
"CANOPEX","08KA001","'DORE RIVER NEAR MCBRIDE'","BC","Canada",53.31,-120.25,404,"1967-01-01","2010-12-31",TRUE,44,0,16071,0,0,0.677701787166522,0.998949140498444,2,0.224832236170027,5,451.165097644344,0.3229,0.288235714285714,0.348203079178886,3,1103.61503022928,1.68154763935601
"CANOPEX","05DF006","'WHITEMUD CREEK NEAR ELLERSLIE'","AB","Canada",53.41,-113.59,343,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","07AF015","'GREGG RIVER NEAR THE MOUTH'","AB","Canada",53.25,-117.36,390,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05EG006","'BIRLING CREEK NEAR PAYNTON'","SK","Canada",53.08,-108.98,331,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08KD001","'BOWRON RIVER NEAR WELLS'","BC","Canada",53.26,-121.41,470,"1961-01-01","1995-12-31",TRUE,32,0,11688,0,0,0.734963885945883,0.985361539798661,2,0.282870067647959,5,330.518647632854,0.421,0.407149107142857,0.531877876106195,2,616.507521155973,1.47701663615751
"CANOPEX","05EE003","'VERMILION RIVER NEAR VEGREVILLE'","AB","Canada",53.47,-112.06,1591,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05LD003","'OVERFLOWING RIVER NEAR HUDSON BAY'","SK","Canada",53.03,-102.32,363,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08KA008","'MOOSE RIVER NEAR RED PASS'","BC","Canada",52.92,-118.8,460,"1955-06-01","1995-12-31",TRUE,39,0,14093,0,0,0.676577335866355,0.996640545358735,2,0.203776323482858,5,383.545027413927,0.231,0.204691208791209,0.243118930390492,3,988.13530309555,1.43488313388268
"CANOPEX","07AF013","'MCLEOD RIVER NEAR CADOMIN'","AB","Canada",53.08,-117.2,329,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05DD008","'CARDINAL RIVER NEAR THE MOUTH'","AB","Canada",52.87,-116.6,492,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05CC008","'BLINDMAN RIVER NEAR BLUFFTON'","AB","Canada",52.76,-114.29,360,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NC004","'CANOE RIVER BELOW KIMMEL CREEK'","BC","Canada",52.73,-119.38,312,"1972-01-01","2010-12-31",TRUE,36,0,13149,0,0,0.65574819687431,0.996425593226761,2,0.244565421416599,5,587.227680340048,0.4098,0.373619444444444,0.457147984267453,2,1469.34364078171,1.48924703567473
"CANOPEX","05KB011","'DOGHIDE RIVER NEAR RUNCIMAN'","SK","Canada",52.97,-104.08,428,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05FF003","'CUT KNIFE CREEK NEAR CUT KNIFE'","SK","Canada",52.76,-108.78,408,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05HH003","'KOHLESCHMIDT CREEK NEAR ROSTHERN'","SK","Canada",52.75,-106.37,345,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08FC002","'NASCALL RIVER NEAR OCEAN FALLS'","BC","Canada",52.5,-127.28,375,"1951-01-01","1951-12-31",FALSE,1,0,365,0,0,0.757094673199774,1.46347754714635,11,0.222336324791883,5,1818.03375369056,1.5529,1.22537142857143,1.58786785714286,2,3993.4846,1.61596754238295
"CANOPEX","05DC011","'NORTH RAM RIVER AT FORESTRY ROAD'","AB","Canada",52.28,-116,348,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","04CA004","'SEVERN RIVER AT OUTLET OF DEER LAKE'","ON","Canada",52.67,-93.99,3817,"1967-10-01","1985-12-31",FALSE,19,0,6667,0,0,0.789250118842987,0.98971565132733,3,0.435430626945822,5,166.21271576501,0.2467,0.243692481203007,0.30561523297491,3,245.061577751353,1.27002376713433
"CANOPEX","05CC011","'WASKASOO CREEK AT RED DEER'","AB","Canada",52.27,-113.8,318,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08GD008","'HOMATHKO RIVER AT INLET TO TATLAYOKO LAKE'","BC","Canada",51.67,-124.41,485,"1983-01-01","2010-12-31",TRUE,28,0,10227,0,0,0.739453381996349,0.963218563813937,2,0.400847967228518,5,62.5671902148976,0.0873,0.0776816326530612,0.106478761061947,2,112.786408881163,1.90344855819443
"CANOPEX","05LG006","'GARLAND RIVER NEAR DUCK RIVER'","MB","Canada",51.85,-100.25,529,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NB014","'GOLD RIVER ABOVE PALMER CREEK'","BC","Canada",51.68,-117.72,424,"1973-01-01","2010-12-31",TRUE,38,0,13879,0,0,0.661901006748054,0.999074728228003,2,0.213908147136003,5,519.688522449208,0.3485,0.280698120300752,0.3533779286927,3,1350.46289350567,1.4440200796712
"CANOPEX","05CA012","'FALLENTIMBER CREEK NEAR SUNDRE'","AB","Canada",51.74,-114.65,508,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05BA001","'BOW RIVER AT LAKE LOUISE'","AB","Canada",51.43,-116.19,426,"1965-01-01","1986-12-31",TRUE,20,0,7304,0,0,0.684954457052235,0.994601564218736,2,0.223351660514159,6,311.633443535732,0.2738,0.229512857142857,0.279153387096774,3,754.231996382979,1.66571081455882
"CANOPEX","05CB002","'LITTLE RED DEER RIVER NEAR WATER VALLEY'","AB","Canada",51.51,-114.67,487,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05BG006","'WAIPAROUS CREEK NEAR THE MOUTH'","AB","Canada",51.28,-114.84,317,"1970-01-01","2010-12-31",TRUE,41,0,14975,0,0,0.701960502303465,0.986585476940944,1,0.353206403700593,5,95.0290213782376,0.0957,0.0715257839721254,0.109318410700236,1,207.068546059227,1.35471174839735
"CANOPEX","05BD005","'CASCADE RIVER ABOVE LAKE MINNEWANKA'","AB","Canada",51.29,-115.53,466,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05MD010","'STONY CREEK NEAR KAMSACK'","SK","Canada",51.39,-101.84,376,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05CK007","'BLOOD INDIAN CREEK NEAR CABIN LAKE'","AB","Canada",51.1,-111.24,312,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","02YA001","'STE. GENEVIEVE RIVER NEAR FORRESTERS POINT'","NL","Canada",51.14,-56.79,315,"1970-01-01","1996-12-31",TRUE,27,0,9862,0,0,0.754597548787015,0.942394857608294,2,0.357560588076043,5,529.7820190407,0.8475,0.763502645502645,1.20254154652687,2,883.180744784234,1.24422434054949
"CANOPEX","05SD004","'EAST FISHER RIVER NEAR HODGSON'","MB","Canada",51.22,-97.53,537,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NF001","'KOOTENAY RIVER AT KOOTENAY CROSSING'","BC","Canada",50.89,-116.05,502,"1950-01-01","2010-12-31",TRUE,56,0,20453,124,0.61,0.65648219326841,0.983404698473165,1,0.123049267522519,5,98.5066680658944,0.0244,0.0245053571428571,0.0320277649769585,3,306.794151010888,1.173277614485
"CANOPEX","05ME007","'SMITH CREEK NEAR MARCHWELL'","SK","Canada",50.83,-101.58,523,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05LJ005","'OCHRE RIVER AT OCHRE RIVER'","MB","Canada",51.05,-99.79,348,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05JG013","'RIDGE CREEK NEAR BRIDGEFORD'","SK","Canada",50.95,-106.33,529,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05LN002","'BURNT LAKE DRAIN NEAR DEERHORN'","MB","Canada",50.72,-98.08,680,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NA001","'BUGABOO CREEK NEAR SPILLIMACHEEN'","BC","Canada",50.88,-116.38,367,"1950-01-01","1956-12-31",FALSE,7,0,2557,0,0,0.683526842862321,0.97750079650641,2,0.233621714085092,5,334.029157568001,0.27214,0.198857142857143,0.270865437788018,3,845.336054256854,1.57309318948816
"CANOPEX","05BJ006","'ELBOW RIVER ABOVE ELBOW FALLS'","AB","Canada",50.86,-114.79,437,"1969-01-01","1976-12-31",FALSE,8,0,2922,0,0,0.761059384584048,0.99346999300969,3,0.28137677884152,6,229.829660724567,0.3559,0.324701785714286,0.363788709677419,3,434.195095353982,1.84734807106142
"CANOPEX","05BL018","'SHEEP RIVER AT BUCK RANCH'","AB","Canada",50.62,-114.43,466,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05LL026","'BIG GRASS RIVER ANGLE DITCH NEAR GLENELLA'","MB","Canada",50.56,-99.16,511,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05OJ009","'NETLEY CREEK NEAR MATLOCK'","MB","Canada",50.45,-97.17,502,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05JL002","'INDIANHEAD CREEK NEAR INDIAN HEAD'","SK","Canada",50.65,-103.6,329,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","02WC001","'ETAMAMIOU (RIVIERE) PRES DE L''EMBOUCHURE'","QC","Canada",50.38,-59.99,2897,"1975-01-01","1992-12-31",FALSE,18,0,6575,0,0,0.743771612774076,0.947675410899752,3,0.254403658041542,5,579.055252782578,0.841,0.718473015873016,1.12445448028674,3,1088.49128157607,1.59736773337082
"CANOPEX","05AC030","'SNAKE CREEK NEAR VULCAN'","AB","Canada",50.47,-112.91,399,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NE006","'KUSKANAX CREEK NEAR NAKUSP'","BC","Canada",50.28,-117.75,331,"1964-01-01","2010-12-31",TRUE,47,0,17167,0,0,0.711717144982415,0.984545257392241,2,0.204060322194673,5,526.098027196072,0.5951,0.544040729483283,0.675185240963855,2,1331.37877823635,1.45721657798306
"CANOPEX","08HF004","'TSITIKA RIVER BELOW CATHERINE CREEK'","BC","Canada",50.44,-126.58,321,"1975-01-01","2010-12-31",TRUE,35,0,12783,0,0,0.708267647251789,0.939167460395773,8,0.503611457975005,11,920.924961342319,0.829,0.556128979591837,1.52896258064516,8,2227.59126666281,1.55179085608078
"CANOPEX","05JC004","'RUSHLAKE CREEK ABOVE HIGHFIELD RESERVOIR'","SK","Canada",50.25,-107.47,306,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05AB005","'TROUT CREEK NEAR GRANUM'","AB","Canada",49.98,-113.69,443,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05HA015","'BRIDGE CREEK AT GULL LAKE'","SK","Canada",50.09,-108.49,375,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05MG003","'GOPHER CREEK NEAR VIRDEN'","MB","Canada",49.78,-100.97,392,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NH005","'KASLO RIVER BELOW KEMP CREEK'","BC","Canada",49.91,-116.95,437,"1965-01-01","2010-12-31",TRUE,46,0,16801,0,0,0.703130986122626,0.992248043832914,1,0.232071032305598,5,395.130150298493,0.4528,0.411171118012422,0.483977752117013,2,937.697064015798,1.59233622001488
"CANOPEX","05MH007","'EPINETTE CREEK NEAR CARBERRY'","MB","Canada",49.74,-99.33,395,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08HD011","'OYSTER RIVER BELOW WOODHUS CREEK'","BC","Canada",49.89,-125.24,307,"1974-01-01","2010-12-31",TRUE,33,0,12053,0,0,0.699456220110877,0.963534525495472,9,0.463423119307497,11,641.544808518101,0.5488,0.356868831168831,0.75360797979798,9,1429.59180678892,1.44239200268881
"CANOPEX","08LG048","'COLDWATER RIVER NEAR BROOKMERE'","BC","Canada",49.86,-120.91,307,"1965-09-01","2010-12-31",TRUE,44,0,15828,0,0,0.678391051006318,0.947674503418592,9,0.251011285907874,5,240.156874907036,0.2032,0.166625,0.327447348484848,9,694.314113757863,1.30396919773885
"CANOPEX","08GA054","'MAMQUAM RIVER ABOVE MASHITER CREEK'","BC","Canada",49.73,-123.11,322,"1967-01-01","1986-12-31",FALSE,16,0,5845,0,0,0.741893070525699,0.851847045684524,1,0.501284671021384,6,1394.66277181445,2.2083,1.63368125,4.40869470198675,2,2499.97649540563,1.45065462556643
"CANOPEX","05NF010","'ANTLER RIVER NEAR WAUCHOPE'","SK","Canada",49.58,-101.85,359,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","02YL008","'UPPER HUMBER RIVER ABOVE BLACK BROOK'","NL","Canada",49.62,-57.29,478,"1988-01-01","2010-12-31",TRUE,23,0,8401,0,0,0.688293209811927,0.906357101233599,2,0.255202870551305,5,686.878703113768,0.7086,0.477451552795031,1.48855676923077,2,1757.7809634515,1.37030674658511
"CANOPEX","05AA008","'CROWSNEST RIVER AT FRANK'","AB","Canada",49.6,-114.41,396,"1965-01-01","2010-12-31",TRUE,46,0,16801,0,0,0.740397395992827,0.983305855608642,2,0.244607833056998,5,179.184224907066,0.2422,0.221425776397516,0.288678598922248,2,371.090892074171,1.49376307372771
"CANOPEX","05AH041","'PEIGAN CREEK NEAR PAKOWKI ROAD'","AB","Canada",49.58,-110.94,439,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05JB004","'NOTUKEU CREEK ABOVE ADMIRAL RESERVOIR'","SK","Canada",49.71,-108.13,462,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","05NG019","'STONY CREEK NEAR BROOMHILL'","MB","Canada",49.4,-101.1,451,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","08NL050","'HEDLEY CREEK NEAR THE MOUTH'","BC","Canada",49.37,-120.07,386,"1974-01-01","2010-12-31",TRUE,37,0,13514,0,0,0.719267964488251,0.977969960386693,2,0.158010865200608,5,61.0494614908582,0.0495,0.0441073359073359,0.0756678468899522,2,191.586615929135,1.49181311887033
"CANOPEX","05OE006","'MANNING CANAL NEAR ILE DES CHENES'","MB","Canada",49.64,-96.91,498,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","02UA003","'GODBOUT (RIVIERE) A 1,6 KM EN AMONT DU PONT-ROUTE 138'","QC","Canada",49.33055878,-67.65583038,1927,"1974-09-14","2010-12-31",TRUE,35,13,12541,0,0,0.732720396143577,0.965586257909345,2,0.202341296539794,5,309.40546105203,0.3748,0.331664081632653,0.499669592030361,3,691.963132819643,1.84306856264774
"CANOPEX","05AF010","'MANYBERRIES CREEK AT BRODIN''S FARM'","AB","Canada",49.32,-110.75,364,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANOPEX","11AC025","'DENNIEL CREEK NEAR VAL MARIE'","SK","Canada",49.31,-107.7,497,NA,NA,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
